OUT:	 41958.041958 	 127.000000 	 84.000000 	 84.000000
ROOT:	 42957.042957 	 129.000000 	 86.000000 	 86.000000
OUT:	 42957.042957 	 130.000000 	 86.000000 	 86.000000
ROOT:	 43956.043956 	 132.000000 	 88.000000 	 88.000000
OUT:	 43956.043956 	 133.000000 	 88.000000 	 88.000000
ROOT:	 44955.044955 	 135.000000 	 90.000000 	 90.000000
OUT:	 44955.044955 	 136.000000 	 90.000000 	 90.000000
ROOT:	 45954.045954 	 138.000000 	 92.000000 	 92.000000
OUT:	 45954.045954 	 139.000000 	 92.000000 	 92.000000
ROOT:	 46953.046953 	 141.000000 	 94.000000 	 94.000000
OUT:	 46953.046953 	 142.000000 	 94.000000 	 94.000000
ROOT:	 47952.047952 	 144.000000 	 96.000000 	 96.000000
OUT:	 47952.047952 	 145.000000 	 96.000000 	 96.000000
ROOT:	 48951.048951 	 147.000000 	 98.000000 	 98.000000
OUT:	 48951.048951 	 148.000000 	 98.000000 	 98.000000
ROOT:	 49950.049950 	 150.000000 	 100.000000 	 100.000000
OUT:	 49950.049950 	 151.000000 	 100.000000 	 100.000000
ROOT:	 50949.050949 	 153.000000 	 102.000000 	 102.000000
OUT:	 50949.050949 	 154.000000 	 102.000000 	 102.000000
ROOT:	 51948.051948 	 156.000000 	 104.000000 	 104.000000
OUT:	 51948.051948 	 157.000000 	 104.000000 	 104.000000
ROOT:	 52947.052947 	 159.000000 	 106.000000 	 106.000000
OUT:	 52947.052947 	 160.000000 	 106.000000 	 106.000000
ROOT:	 53946.053946 	 162.000000 	 108.000000 	 108.000000
OUT:	 53946.053946 	 163.000000 	 108.000000 	 108.000000
ROOT:	 54945.054945 	 165.000000 	 110.000000 	 110.000000
OUT:	 54945.054945 	 166.000000 	 110.000000 	 110.000000
ROOT:	 55944.055944 	 168.000000 	 112.000000 	 112.000000
OUT:	 55944.055944 	 169.000000 	 112.000000 	 112.000000
ROOT:	 56943.056943 	 171.000000 	 114.000000 	 114.000000
OUT:	 56943.056943 	 172.000000 	 114.000000 	 114.000000
ROOT:	 57942.057942 	 174.000000 	 116.000000 	 116.000000
OUT:	 57942.057942 	 175.000000 	 116.000000 	 116.000000
ROOT:	 58941.058941 	 177.000000 	 118.000000 	 118.000000
OUT:	 58941.058941 	 178.000000 	 118.000000 	 118.000000
ROOT:	 59940.059940 	 180.000000 	 120.000000 	 120.000000
OUT:	 59940.059940 	 181.000000 	 120.000000 	 120.000000
ROOT:	 60939.060939 	 183.000000 	 122.000000 	 122.000000
OUT:	 60939.060939 	 184.000000 	 122.000000 	 122.000000
ROOT:	 61938.061938 	 186.000000 	 124.000000 	 124.000000
OUT:	 61938.061938 	 187.000000 	 124.000000 	 124.000000
ROOT:	 62937.062937 	 189.000000 	 126.000000 	 126.000000
OUT:	 62937.062937 	 190.000000 	 126.000000 	 126.000000
ROOT:	 63936.063936 	 192.000000 	 128.000000 	 128.000000
OUT:	 63936.063936 	 193.000000 	 128.000000 	 128.000000
ROOT:	 64935.064935 	 195.000000 	 130.000000 	 130.000000
OUT:	 64935.064935 	 196.000000 	 130.000000 	 130.000000
ROOT:	 65934.065934 	 198.000000 	 132.000000 	 132.000000
OUT:	 65934.065934 	 199.000000 	 132.000000 	 132.000000
ROOT:	 66933.066933 	 201.000000 	 134.000000 	 134.000000
OUT:	 66933.066933 	 202.000000 	 134.000000 	 134.000000
ROOT:	 67932.067932 	 204.000000 	 136.000000 	 136.000000
OUT:	 67932.067932 	 205.000000 	 136.000000 	 136.000000
ROOT:	 68931.068931 	 207.000000 	 138.000000 	 138.000000
OUT:	 68931.068931 	 208.000000 	 138.000000 	 138.000000
ROOT:	 69930.069930 	 210.000000 	 140.000000 	 140.000000
OUT:	 69930.069930 	 211.000000 	 140.000000 	 140.000000
ROOT:	 70929.070929 	 213.000000 	 142.000000 	 142.000000
OUT:	 70929.070929 	 214.000000 	 142.000000 	 142.000000
ROOT:	 71928.071928 	 216.000000 	 144.000000 	 144.000000
OUT:	 71928.071928 	 217.000000 	 144.000000 	 144.000000
ROOT:	 72927.072927 	 219.000000 	 146.000000 	 146.000000
OUT:	 72927.072927 	 220.000000 	 146.000000 	 146.000000
ROOT:	 73926.073926 	 222.000000 	 148.000000 	 148.000000
OUT:	 73926.073926 	 223.000000 	 148.000000 	 148.000000
ROOT:	 74925.074925 	 225.000000 	 150.000000 	 150.000000
OUT:	 74925.074925 	 226.000000 	 150.000000 	 150.000000
ROOT:	 75924.075924 	 228.000000 	 152.000000 	 152.000000
OUT:	 75924.075924 	 229.000000 	 152.000000 	 152.000000
ROOT:	 76923.076923 	 231.000000 	 154.000000 	 154.000000
OUT:	 76923.076923 	 232.000000 	 154.000000 	 154.000000
ROOT:	 77922.077922 	 234.000000 	 156.000000 	 156.000000
OUT:	 77922.077922 	 235.000000 	 156.000000 	 156.000000
ROOT:	 78921.078921 	 237.000000 	 158.000000 	 158.000000
OUT:	 78921.078921 	 238.000000 	 158.000000 	 158.000000
ROOT:	 79920.079920 	 240.000000 	 160.000000 	 160.000000
OUT:	 79920.079920 	 241.000000 	 160.000000 	 160.000000
ROOT:	 80919.080919 	 243.000000 	 162.000000 	 162.000000
OUT:	 80919.080919 	 244.000000 	 162.000000 	 162.000000
ROOT:	 81918.081918 	 246.000000 	 164.000000 	 164.000000
OUT:	 81918.081918 	 247.000000 	 164.000000 	 164.000000
ROOT:	 82917.082917 	 249.000000 	 166.000000 	 166.000000
OUT:	 82917.082917 	 250.000000 	 166.000000 	 166.000000
ROOT:	 83916.083916 	 252.000000 	 168.000000 	 168.000000
OUT:	 83916.083916 	 253.000000 	 168.000000 	 168.000000
ROOT:	 84915.084915 	 255.000000 	 170.000000 	 170.000000
OUT:	 84915.084915 	 256.000000 	 170.000000 	 170.000000
ROOT:	 85914.085914 	 258.000000 	 172.000000 	 172.000000
OUT:	 85914.085914 	 259.000000 	 172.000000 	 172.000000
ROOT:	 86913.086913 	 261.000000 	 174.000000 	 174.000000
OUT:	 86913.086913 	 262.000000 	 174.000000 	 174.000000
ROOT:	 87912.087912 	 264.000000 	 176.000000 	 176.000000
OUT:	 87912.087912 	 265.000000 	 176.000000 	 176.000000
ROOT:	 88911.088911 	 267.000000 	 178.000000 	 178.000000
OUT:	 88911.088911 	 268.000000 	 178.000000 	 178.000000
ROOT:	 89910.089910 	 270.000000 	 180.000000 	 180.000000
OUT:	 89910.089910 	 271.000000 	 180.000000 	 180.000000
ROOT:	 90909.090909 	 273.000000 	 182.000000 	 182.000000
OUT:	 90909.090909 	 274.000000 	 182.000000 	 182.000000
ROOT:	 91908.091908 	 276.000000 	 184.000000 	 184.000000
OUT:	 91908.091908 	 277.000000 	 184.000000 	 184.000000
ROOT:	 92907.092907 	 279.000000 	 186.000000 	 186.000000
OUT:	 92907.092907 	 280.000000 	 186.000000 	 186.000000
ROOT:	 93906.093906 	 282.000000 	 188.000000 	 188.000000
OUT:	 93906.093906 	 283.000000 	 188.000000 	 188.000000
ROOT:	 94905.094905 	 285.000000 	 190.000000 	 190.000000
OUT:	 94905.094905 	 286.000000 	 190.000000 	 190.000000
ROOT:	 95904.095904 	 288.000000 	 192.000000 	 192.000000
OUT:	 95904.095904 	 289.000000 	 192.000000 	 192.000000
ROOT:	 96903.096903 	 291.000000 	 194.000000 	 194.000000
OUT:	 96903.096903 	 292.000000 	 194.000000 	 194.000000
ROOT:	 97902.097902 	 294.000000 	 196.000000 	 196.000000
OUT:	 97902.097902 	 295.000000 	 196.000000 	 196.000000
ROOT:	 98901.098901 	 297.000000 	 198.000000 	 198.000000
OUT:	 98901.098901 	 298.000000 	 198.000000 	 198.000000
ROOT:	 99900.099900 	 300.000000 	 200.000000 	 200.000000
OUT:	 99900.099900 	 301.000000 	 200.000000 	 200.000000
